day,moviecode,moviename,starttime,finishtime,screen,seat,A,B,C,D,E,F,G,H,I,J
20191116,AB,movie2,0710,0900,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191116,AB,movie2,0930,1120,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191116,AB,movie2,1150,1340,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191116,AB,movie2,1410,1600,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191116,AB,movie2,1630,1820,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191116,AB,movie2,1850,2040,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191116,AB,movie2,2110,2300,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191116,AB,movie2,2330,0120,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AB,movie2,0150,0340,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AB,movie2,0410,0600,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AB,movie2,0630,0820,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AB,movie2,0850,1040,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AB,movie2,1110,1300,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AB,movie2,1330,1520,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AB,movie2,1550,1740,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AB,movie2,1810,2000,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AB,movie2,2030,2220,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AB,movie2,2250,0040,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191118,AB,movie2,0110,0300,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191118,AB,movie2,0330,0520,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191118,AB,movie2,0550,0740,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191118,AB,movie2,0810,1000,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191118,AB,movie2,1030,1220,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191118,AB,movie2,1250,1440,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191118,AB,movie2,1510,1700,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191118,AB,movie2,1730,1920,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191118,AB,movie2,1950,2140,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191118,AB,movie2,2210,0000,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191119,AB,movie2,0030,0220,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191119,AB,movie2,0250,0440,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191119,AB,movie2,0510,0700,screen2,8x8,000000000,000000000,000000000,100000000,100000000,000000000,000000000,000000000,000000000,000000000
20191119,AB,movie2,0730,0920,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191119,AB,movie2,0950,1140,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191119,AB,movie2,1210,1400,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191119,AB,movie2,1430,1620,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191119,AB,movie2,1650,1840,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191119,AB,movie2,1910,2100,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191119,AB,movie2,2130,2320,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191119,AB,movie2,2350,0140,screen2,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191020,AC,movie3,0410,0550,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191020,AC,movie3,0620,0800,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191020,AC,movie3,0830,1010,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191020,AC,movie3,1040,1220,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191020,AC,movie3,1250,1430,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191020,AC,movie3,1500,1640,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191020,AC,movie3,1710,1850,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191020,AC,movie3,1920,2100,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191020,AC,movie3,2130,2310,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191020,AC,movie3,2340,0120,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191021,AC,movie3,0150,0330,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191021,AC,movie3,0400,0540,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191021,AC,movie3,0610,0750,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191021,AC,movie3,0820,1000,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191021,AC,movie3,1030,1210,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191021,AC,movie3,1240,1420,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191021,AC,movie3,1450,1630,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191021,AC,movie3,1700,1840,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191021,AC,movie3,1910,2050,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191021,AC,movie3,2120,2300,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191021,AC,movie3,2330,0110,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191022,AC,movie3,0140,0320,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191022,AC,movie3,0350,0530,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191022,AC,movie3,0600,0740,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191022,AC,movie3,0810,0950,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191022,AC,movie3,1020,1200,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191022,AC,movie3,1230,1410,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191022,AC,movie3,1440,1620,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191022,AC,movie3,1650,1830,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191022,AC,movie3,1900,2040,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191022,AC,movie3,2110,2250,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191022,AC,movie3,2320,0100,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191023,AC,movie3,0130,0310,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191023,AC,movie3,0340,0520,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191023,AC,movie3,0550,0730,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191023,AC,movie3,0800,0940,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191023,AC,movie3,1010,1150,screen3,9x9,000000000,000000000,000000000,000000000,111000000,000000000,000000000,000000000,000000000,000000000
20191023,AC,movie3,1220,1400,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191023,AC,movie3,1430,1610,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191023,AC,movie3,1640,1820,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191023,AC,movie3,1850,2030,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191023,AC,movie3,2100,2240,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191023,AC,movie3,2310,0050,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191024,AC,movie3,0120,0300,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191024,AC,movie3,0330,0510,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191024,AC,movie3,0540,0720,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191024,AC,movie3,0750,0930,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191024,AC,movie3,1000,1140,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191024,AC,movie3,1210,1350,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191024,AC,movie3,1420,1600,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191024,AC,movie3,1630,1810,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191024,AC,movie3,1840,2020,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191024,AC,movie3,2050,2230,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191024,AC,movie3,2300,0040,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191025,AC,movie3,0110,0250,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191025,AC,movie3,0320,0500,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191025,AC,movie3,0530,0710,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191025,AC,movie3,0740,0920,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191025,AC,movie3,0950,1130,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191025,AC,movie3,1200,1340,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191025,AC,movie3,1410,1550,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191025,AC,movie3,1620,1800,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191025,AC,movie3,1830,2010,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191025,AC,movie3,2040,2220,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191025,AC,movie3,2250,0030,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191026,AC,movie3,0100,0240,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191026,AC,movie3,0310,0450,screen3,9x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
